CustomerID,Count,Country,State,City,Zip_Code,Lat_Long,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Reason,Churn_Probability,Risk_Level
0064-YIJGF,1,United States,California,Yermo,92398,"35.013299, -116.834092",35.013299,-116.834092,Male,No,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,1929.0,No,0,46,4994,,0.19396412360770815,Low Risk
2386-OWURY,1,United States,California,Yucaipa,92399,"34.04597, -117.011825",34.04597,-117.011825,Female,No,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.3,5817.7,No,0,68,6460,,0.34163327793932907,Medium Risk
0310-VQXAM,1,United States,California,San Bernardino,92404,"34.183286, -117.221722",34.183286,-117.221722,Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,178.8,No,0,63,2788,,0.16649092477630953,Low Risk
3453-RTHJQ,1,United States,California,San Bernardino,92407,"34.250069, -117.393949",34.250069,-117.393949,Male,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,435.0,No,0,55,5741,,0.6855778408720109,Medium Risk
6278-FEPBZ,1,United States,California,San Bernardino,92410,"34.106922, -117.297553",34.106922,-117.297553,Female,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,186.15,No,0,68,5546,,0.16343056359708835,Low Risk
4280-DLSHD,1,United States,California,San Bernardino,92411,"34.122501, -117.320138",34.122501,-117.320138,Male,No,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.75,445.85,No,0,47,4099,,0.4228096146088028,Medium Risk
1508-DFXCU,1,United States,California,Riverside,92501,"33.994676, -117.372498",33.994676,-117.372498,Male,No,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.45,912.0,No,0,70,2916,,0.6791350405097492,Medium Risk
7868-BGSZA,1,United States,California,Riverside,92504,"33.9108, -117.398153",33.9108,-117.398153,Male,No,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.2,3581.6,No,0,35,5888,,0.2050040807118727,Low Risk
2800-QQUSO,1,United States,California,Riverside,92505,"33.920907, -117.489426",33.920907,-117.489426,Male,No,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,4222.95,No,0,33,3286,,0.5307453822148545,Medium Risk
7973-DZRKH,1,United States,California,Riverside,92507,"33.976328, -117.319786",33.976328,-117.319786,Female,No,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),90.95,5930.05,No,0,74,6204,,0.0064048285921062915,Low Risk
7698-YFGEZ,1,United States,California,Riverside,92509,"34.004379, -117.447864",34.004379,-117.447864,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,20.0,No,0,38,5650,,0.2243539224752722,Low Risk
9773-PEQBZ,1,United States,California,Lake Elsinore,92530,"33.655421, -117.391751",33.655421,-117.391751,Male,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.85,797.25,No,0,65,5739,,0.6048734427672797,Medium Risk
0650-BWOZN,1,United States,California,Aguanga,92536,"33.482243, -116.827173",33.482243,-116.827173,Female,Yes,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,1359.45,No,0,66,5313,,0.5592667169033776,Medium Risk
7785-RDVIG,1,United States,California,Hemet,92543,"33.739415, -116.968339",33.739415,-116.968339,Female,No,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,54.7,No,0,57,5722,,0.06431804412698333,Low Risk
9602-WCXPI,1,United States,California,Hemet,92544,"33.644585, -116.871544",33.644585,-116.871544,Male,No,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,989.05,No,0,29,5249,,0.012277009225150955,Low Risk
2903-YYTBW,1,United States,California,Hemet,92545,"33.734933, -117.044145",33.734933,-117.044145,Male,No,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.55,44.55,No,0,48,3408,,0.17996962329474217,Low Risk
3620-MWJNE,1,United States,California,Homeland,92548,"33.761894, -117.120868",33.761894,-117.120868,Male,No,No,No,2,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.45,87.3,No,0,77,5753,,0.28330548706895603,Low Risk
8573-JGCZW,1,United States,California,Idyllwild,92549,"33.755039, -116.741796",33.755039,-116.741796,Male,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.65,351.55,No,0,35,4774,,0.08118754555464001,Low Risk
6837-HAEVO,1,United States,California,Moreno Valley,92551,"33.88274, -117.224878",33.88274,-117.224878,Male,No,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.0,7297.75,No,0,47,5436,,0.04380797335153344,Low Risk
6701-YVNQG,1,United States,California,Moreno Valley,92553,"33.923149, -117.244933",33.923149,-117.244933,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.7,6301.7,No,0,41,5764,,0.023544802763427804,Low Risk
4304-XUMGI,1,United States,California,Moreno Valley,92557,"33.970661, -117.255039",33.970661,-117.255039,Male,Yes,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.15,3822.45,No,0,34,6084,,0.009679860178450184,Low Risk
9504-YAZWB,1,United States,California,Mountain Center,92561,"33.638645, -116.55783",33.638645,-116.55783,Female,No,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,1048.45,No,0,79,4218,,0.006565097114575421,Low Risk
8819-ZBYNA,1,United States,California,Murrieta,92562,"33.548869, -117.334165",33.548869,-117.334165,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.1,6393.65,No,0,57,4935,,0.0994925279370226,Low Risk
6174-NRBTZ,1,United States,California,Murrieta,92563,"33.581045, -117.14719",33.581045,-117.14719,Male,No,No,No,46,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),30.75,1489.3,No,0,42,5646,,0.060154399271532995,Low Risk
9481-IEBZY,1,United States,California,Nuevo,92567,"33.82769, -117.102244",33.82769,-117.102244,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.9,8061.5,No,0,29,5569,,0.22835288483146426,Low Risk
6137-NICCO,1,United States,California,Perris,92571,"33.828289, -117.201666",33.828289,-117.201666,Female,No,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.05,518.75,No,0,59,3083,,0.3671710959615578,Medium Risk
9065-ZCPQX,1,United States,California,San Jacinto,92582,"33.806708, -117.02007",33.806708,-117.02007,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.85,5763.15,No,0,33,5091,,0.012162371111291646,Low Risk
6402-EJMWF,1,United States,California,San Jacinto,92583,"33.796568, -116.924723",33.796568,-116.924723,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.3,238.5,No,0,31,3684,,0.4912825650911833,Medium Risk
3620-EHIMZ,1,United States,California,Menifee,92584,"33.653338, -117.178271",33.653338,-117.178271,Female,No,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,1031.7,No,0,66,5699,,0.001840956649144311,Low Risk
3213-VVOLG,1,United States,California,Sun City,92585,"33.739412, -117.173334",33.739412,-117.173334,Male,No,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.35,0.0,No,0,49,2299,,0.02728073943736512,Low Risk
6870-ECSHE,1,United States,California,Sun City,92586,"33.707483, -117.200006",33.707483,-117.200006,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,34.8,No,0,39,4196,,0.11400181797012175,Low Risk
8747-UDCOI,1,United States,California,Sun City,92587,"33.69887, -117.25071",33.69887,-117.25071,Female,No,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1319.95,No,0,71,5076,,0.004827483787189104,Low Risk
4626-OZDTJ,1,United States,California,Wildomar,92595,"33.617108, -117.253349",33.617108,-117.253349,Female,No,Yes,No,51,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),78.65,3950.85,No,0,80,5408,,0.10601988548318046,Low Risk
9169-BSVIN,1,United States,California,Winchester,92596,"33.657433, -117.04254",33.657433,-117.04254,Male,No,No,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.75,827.05,No,0,40,3521,,0.43680865989895856,Medium Risk
8194-PEEBY,1,United States,California,Irvine,92604,"33.688546, -117.788091",33.688546,-117.788091,Female,No,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,533.5,No,0,68,4158,,0.012146926085049305,Low Risk
6872-HXFNF,1,United States,California,Irvine,92606,"33.703976, -117.824172",33.703976,-117.824172,Female,No,Yes,No,64,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),58.35,3756.45,No,0,55,5331,,0.029394197919784423,Low Risk
7714-YXSMB,1,United States,California,Irvine,92612,"33.643095, -117.810896",33.643095,-117.810896,Female,No,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.5,2599.95,No,0,50,2921,,0.6218754390741047,Medium Risk
8387-UGUSU,1,United States,California,Irvine,92614,"33.680302, -117.833296",33.680302,-117.833296,Female,No,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,284.3,No,0,59,3591,,0.03696111643526165,Low Risk
1080-BWSYE,1,United States,California,Irvine,92618,"33.667145, -117.732135",33.667145,-117.732135,Male,Yes,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.65,1740.8,No,0,36,6469,,0.0072140489522910176,Low Risk
1194-HVAIF,1,United States,California,Capistrano Beach,92624,"33.458754, -117.665104",33.458754,-117.665104,Female,No,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),95.0,2462.55,No,0,75,4235,,0.5941008297413894,Medium Risk
1767-TGTKO,1,United States,California,Dana Point,92629,"33.477923, -117.705314",33.477923,-117.705314,Female,No,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.45,411.75,No,0,41,4651,,0.18667710651519823,Low Risk
8439-LTUGF,1,United States,California,Lake Forest,92630,"33.644849, -117.684254",33.644849,-117.684254,Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.0,198.6,No,0,53,4802,,0.19513730189036124,Low Risk
8805-JNRAZ,1,United States,California,Huntington Beach,92646,"33.666301, -117.969501",33.666301,-117.969501,Female,No,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.2,103.7,No,0,75,2342,,0.33878484376245505,Medium Risk
6418-HNFED,1,United States,California,Huntington Beach,92648,"33.679659, -118.016195",33.679659,-118.016195,Male,No,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.25,4089.45,No,0,62,5340,,0.03125116955112562,Low Risk
0206-OYVOC,1,United States,California,Huntington Beach,92649,"33.721917, -118.043237",33.721917,-118.043237,Female,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.25,864.2,No,0,77,5596,,0.0034533110430277915,Low Risk
7291-CDTMJ,1,United States,California,Laguna Beach,92651,"33.570023, -117.773669",33.570023,-117.773669,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.65,19.65,No,0,80,3075,,0.280047634551032,Low Risk
7128-GGCNO,1,United States,California,Laguna Hills,92653,"33.606899, -117.717854",33.606899,-117.717854,Male,No,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),72.8,3249.4,No,0,66,2642,,0.2618430562945866,Low Risk
0237-YFUTL,1,United States,California,Midway City,92655,"33.744439, -117.98588",33.744439,-117.98588,Female,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.65,5405.8,No,0,21,4676,,0.3409167314463871,Medium Risk
7691-KGKGP,1,United States,California,Aliso Viejo,92656,"33.571259, -117.731917",33.571259,-117.731917,Male,No,Yes,Yes,53,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),65.0,3363.8,No,0,30,5534,,0.015375588686623212,Low Risk
6710-HSJRD,1,United States,California,Newport Coast,92657,"33.603282, -117.821841",33.603282,-117.821841,Male,No,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.1,7132.15,No,0,64,5239,,0.444418813392208,Medium Risk
3675-EQOZA,1,United States,California,Newport Beach,92660,"33.634626, -117.874882",33.634626,-117.874882,Male,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.65,93.55,No,0,60,5597,,0.17991318762204014,Low Risk
0840-DCNZE,1,United States,California,Newport Beach,92661,"33.601309, -117.902304",33.601309,-117.902304,Male,No,No,No,47,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),86.95,4138.9,No,0,57,5631,,0.04855742051089549,Low Risk
1732-FEKLD,1,United States,California,Newport Beach,92662,"33.606336, -117.893042",33.606336,-117.893042,Female,No,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),94.75,5121.75,No,0,50,5665,,0.1893626807330198,Low Risk
9862-KJTYK,1,United States,California,Newport Beach,92663,"33.62251, -117.927024",33.62251,-117.927024,Male,No,No,Yes,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.35,566.1,No,0,68,3072,,0.10881397098312315,Low Risk
0479-HMSWA,1,United States,California,San Clemente,92672,"33.429488, -117.609432",33.429488,-117.609432,Female,No,No,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.45,2715.3,No,0,62,5980,,0.0524296460212462,Low Risk
5854-KSRBJ,1,United States,California,San Clemente,92673,"33.4725, -117.584273",33.4725,-117.584273,Male,No,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1782.05,No,0,33,4954,,0.0011560984338098508,Low Risk
0365-BZUWY,1,United States,California,San Juan Capistrano,92675,"33.521447, -117.602555",33.521447,-117.602555,Male,No,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.55,1742.5,No,0,75,3803,,0.7973060540405666,High Risk
5701-SVCWR,1,United States,California,Laguna Niguel,92677,"33.529047, -117.701175",33.529047,-117.701175,Female,No,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.0,24.0,No,0,60,2559,,0.07150512654967771,Low Risk
3129-AAQOU,1,United States,California,Trabuco Canyon,92679,"33.631119, -117.567346",33.631119,-117.567346,Female,No,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.6,485.9,No,0,44,5038,,0.011450410361952641,Low Risk
4922-CVPDX,1,United States,California,Westminster,92683,"33.752591, -117.993661",33.752591,-117.993661,Female,No,Yes,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.5,1905.7,No,0,67,3596,,0.13169821144199534,Low Risk
1357-BIJKI,1,United States,California,Mission Viejo,92691,"33.611945, -117.665867",33.611945,-117.665867,Male,No,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,4858.7,No,0,62,5154,,0.4208893785151838,Medium Risk
1099-BTKWT,1,United States,California,Mission Viejo,92692,"33.60693, -117.644253",33.60693,-117.644253,Female,No,Yes,No,68,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.4,3723.65,No,0,69,4897,,0.09046765075917954,Low Risk
2018-PZKMU,1,United States,California,Santa Ana,92701,"33.748478, -117.858918",33.748478,-117.858918,Male,No,Yes,Yes,9,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.1,970.45,No,0,61,4171,,0.25825991083116606,Low Risk
7340-KEFQE,1,United States,California,Santa Ana,92703,"33.748635, -117.906125",33.748635,-117.906125,Female,No,Yes,Yes,51,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),34.2,1782.0,No,0,38,6404,,0.003766451428536728,Low Risk
4570-QHXHL,1,United States,California,Santa Ana,92704,"33.719869, -117.907063",33.719869,-117.907063,Female,No,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.75,405.7,No,0,70,5644,,0.46691314653749216,Medium Risk
7392-YYPYJ,1,United States,California,Santa Ana,92706,"33.765893, -117.881533",33.765893,-117.881533,Male,No,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.65,2415.95,No,0,34,4094,,0.7214190276695704,High Risk
2223-GDSHL,1,United States,California,Fountain Valley,92708,"33.712036, -117.950113",33.712036,-117.950113,Male,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,8297.5,No,0,62,6481,,0.01568765208676218,Low Risk
9470-RTWDV,1,United States,California,Tustin,92782,"33.738543, -117.785046",33.738543,-117.785046,Male,No,Yes,Yes,26,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.0,2083.1,No,0,43,3973,,0.052688899230256714,Low Risk
